37.578.000;3.807;7.614
37.678.000;3.805;7.611
37.779.000;3.808;7.617
37.879.000;3.808;7.616
37.980.000;3.809;7.617
38.080.000;3.807;7.615
38.181.000;3.808;7.615
38.282.000;3.804;7.608
38.383.000;3.808;7.616
38.483.000;3.808;7.616
38.583.000;3.801;7.602
38.684.000;3.808;7.616
38.784.000;3.804;7.609
38.885.000;3.805;7.609
38.985.000;3.805;7.610
39.086.000;3.804;7.608
39.186.000;3.804;7.609
39.286.000;3.804;7.608
39.386.000;3.805;7.609
39.486.000;3.808;7.615
39.586.000;3.805;7.609
39.686.000;3.808;7.616
39.786.000;3.804;7.609
39.886.000;3.804;7.609
39.987.000;3.804;7.609
40.087.000;3.804;7.609
40.188.000;3.804;7.609
40.288.000;3.804;7.608
40.389.000;3.804;7.609
40.490.000;3.805;7.609
40.590.000;3.805;7.609
40.690.000;3.802;7.604
40.791.000;3.801;7.602
40.891.000;3.805;7.609
40.991.000;3.804;7.609
41.091.000;3.805;7.609
41.191.000;3.801;7.603
41.291.000;3.805;7.609
41.392.000;3.805;7.610
41.492.000;3.804;7.608
41.592.000;3.804;7.609
41.692.000;3.804;7.608
41.792.000;3.801;7.603
41.892.000;3.804;7.609
41.992.000;3.805;7.609
42.092.000;3.801;7.603
42.192.000;3.801;7.602
42.292.000;3.801;7.602
42.392.000;3.802;7.604
42.492.000;3.804;7.607
42.592.000;3.805;7.610
42.692.000;3.801;7.602
42.792.000;3.801;7.603
42.892.000;3.801;7.603
42.992.000;3.804;7.609
43.092.000;3.801;7.602
43.192.000;3.802;7.604
43.292.000;3.801;7.602
43.392.000;3.801;7.602
43.492.000;3.801;7.602
43.592.000;3.804;7.609
43.692.000;3.801;7.602
43.792.000;3.801;7.602
43.892.000;3.804;7.609
43.992.000;3.801;7.603
44.092.000;3.801;7.603
44.192.000;3.801;7.602
44.292.000;3.802;7.604
44.392.000;3.801;7.603
44.492.000;3.802;7.604
44.592.000;3.802;7.604
44.693.000;3.801;7.603
44.793.000;3.802;7.604
44.893.000;3.801;7.603
44.993.000;3.803;7.606
45.093.000;3.801;7.603
45.193.000;3.801;7.602
45.293.000;3.801;7.602
45.393.000;3.801;7.602
45.493.000;3.801;7.602
45.593.000;3.801;7.603
45.693.000;3.801;7.602
45.793.000;3.801;7.603
45.893.000;3.802;7.604
45.993.000;3.801;7.602
46.093.000;3.802;7.604
46.193.000;3.802;7.604
